0
0.85
0.44
1.05
0.04
0.95
0.98
-0.57
0.34
0.94
-0.02
0.05
0.98
0.48
-0.03
1.02
-0.15
0.38
0.98
0.07
-0.38
1.0
-0.45
0.38
0.93
-0.68
0.28
0.95
0.7
0.15
1.03
-0.92
0.09
0.9
-1.29
0.07
0.86
1.36
0.45
1.11
0.11
0.23
1.0
0.7
0.17
1.05
-0.84
-0.01
0.91
-1.48
0.08
0.85
0.0
0.09
0.99
-0.04
0.05
0.98
-0.75
-0.01
0.93
-0.21
0.14
0.98
-1.27
0.16
0.86
-0.27
0.16
0.95
-0.88
-0.01
0.89
0.95
-0.15
1.07
0.38
0.23
0.89
-0.86
0.02
0.89
-0.95
0.0
0.88
-1.19
0.05
0.86
0.75
-0.09
1.06
