0
-0.02
-0.12
0.16
0.08
-0.16
1.53
-0.1
0.03
0.76
-0.19
-0.0
1.6
0.06
-0.02
0.56
0.01
0.03
0.45
0.06
0.06
0.44
-0.36
0.25
1.46
0.03
-0.04
0.37
0.07
0.0
0.41
-0.3
0.11
1.25
-0.45
0.11
1.85
-0.16
0.06
1.02
0.03
0.22
0.58
-0.07
0.21
1.47
-0.33
-0.02
1.3
-0.1
-0.01
0.65
-0.01
-0.03
0.51
-0.22
0.09
1.33
-0.08
-0.03
0.76
-0.2
0.01
1.16
0.08
0.01
0.24
0.12
0.0
0.29
-0.17
0.13
1.68
0.03
0.08
0.43
-0.22
0.06
1.21
-0.34
0.22
1.91
-0.01
0.02
0.36
0.12
0.05
0.11
-0.08
0.04
1.04
