0
0.08
0.12
1.04
0.07
0.13
1.04
0.07
0.13
1.04
0.08
0.12
1.04
0.08
0.12
1.05
0.08
0.12
1.05
0.08
0.13
1.05
0.08
0.13
1.05
0.08
0.13
1.04
0.08
0.12
1.04
0.08
0.12
1.04
0.08
0.12
1.05
0.07
0.12
1.04
0.08
0.12
1.04
0.07
0.13
1.04
0.08
0.12
1.05
0.08
0.12
1.04
0.07
0.14
1.05
0.08
0.12
1.05
0.08
0.12
1.05
0.07
0.12
1.04
0.08
0.12
1.04
0.07
0.12
1.04
0.08
0.13
1.05
0.07
0.12
1.04
0.08
0.12
1.04
0.07
0.12
1.04
0.08
0.12
1.04
0.08
0.12
1.04
0.08
0.12
1.04
