0
0.12
-0.32
0.15
0.23
0.06
-0.02
0.12
0.28
-0.06
-0.19
0.21
-0.22
1.16
-0.36
-0.18
0.04
0.04
-0.11
-1.39
0.17
0.36
-1.3
0.2
0.51
-1.16
0.17
0.58
-1.27
0.23
0.48
0.0
-0.06
0.0
0.11
0.05
0.0
0.01
0.02
-0.04
0.09
0.04
-0.02
0.13
-0.05
0.14
