0
-0.04
0.05
0.98
-0.04
0.05
0.98
-0.04
0.05
0.98
-0.05
0.05
0.98
-0.05
0.05
0.98
-0.05
0.05
0.98
-0.05
0.05
0.98
-0.05
0.05
0.98
-0.05
0.05
0.97
-0.05
0.06
0.97
-0.05
0.05
0.98
-0.04
0.06
0.98
-0.04
0.05
0.98
-0.04
0.05
0.98
-0.05
0.05
0.98
