0
0.2
-0.04
1.57
-0.31
-0.23
1.57
-0.06
-0.08
0.98
-0.05
0.44
0.39
-0.08
0.18
0.59
0.16
0.04
1.43
0.11
0.14
0.82
-0.02
0.04
1.14
0.04
-0.1
1.55
0.04
0.46
0.25
0.02
-0.01
1.43
-0.14
0.21
0.7
0.21
0.51
0.33
0.29
-0.02
1.02
0.09
0.34
0.41
0.11
-0.21
2.0
-0.03
0.92
0.11
0.03
-0.07
1.22
0.08
-0.08
1.89
0.3
-0.25
1.44
-0.03
0.07
0.71
0.17
0.43
0.32
-0.31
-0.23
1.75
-0.11
0.02
1.58
-0.06
-0.04
1.4
0.13
0.17
0.44
-0.11
0.16
1.07
0.03
0.09
0.36
-0.01
0.05
0.98
0.02
0.08
0.28
