0
0.05
0.48
0.54
0.05
0.61
0.5
-0.19
0.12
0.96
-0.26
-0.02
1.26
-0.29
-0.3
1.23
-0.21
0.11
1.04
-0.07
0.58
0.6
-0.0
0.58
0.45
-0.14
0.2
1.06
0.09
0.56
0.48
-0.43
-0.07
1.42
-0.76
-0.25
1.65
-0.57
0.05
1.09
0.24
0.33
0.48
0.34
0.24
0.61
0.01
0.38
0.66
-0.14
0.37
0.75
0.06
0.57
0.29
0.17
0.4
0.5
0.12
0.8
0.19
0.05
-0.18
1.21
-0.11
0.45
0.67
-0.13
0.26
1.07
-0.22
0.21
1.4
0.07
-0.09
1.4
0.11
0.03
0.76
0.02
0.66
0.28
0.01
0.34
0.64
0.01
-0.01
1.02
-0.11
0.21
0.89
